최저 기온 날짜,최저 기온,최고 기온 날짜,최고 기온
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
1923-01-19,-20.2,1942-08-01,40.0
